timestamp,open,high,low,close,volume,source,symbol,interval
1748530800000,2672.02000000,2674.51000000,2639.02000000,2643.68000000,27417.66430000,binance_spot,ETHUSDT,1h
1748534400000,2643.68000000,2660.00000000,2630.67000000,2640.19000000,29487.10240000,binance_spot,ETHUSDT,1h
1748538000000,2640.18000000,2670.27000000,2638.19000000,2659.42000000,26595.72640000,binance_spot,ETHUSDT,1h
1748541600000,2659.43000000,2673.48000000,2645.52000000,2649.90000000,19396.46690000,binance_spot,ETHUSDT,1h
1748545200000,2649.91000000,2657.28000000,2628.99000000,2650.12000000,27141.02230000,binance_spot,ETHUSDT,1h
1748548800000,2650.12000000,2662.00000000,2640.29000000,2643.98000000,19764.41050000,binance_spot,ETHUSDT,1h
1748552400000,2643.99000000,2662.45000000,2643.94000000,2660.90000000,8890.74780000,binance_spot,ETHUSDT,1h
1748556000000,2660.91000000,2668.95000000,2644.72000000,2644.99000000,13037.11410000,binance_spot,ETHUSDT,1h
1748559600000,2644.99000000,2649.00000000,2619.05000000,2631.39000000,23582.15340000,binance_spot,ETHUSDT,1h
1748563200000,2631.39000000,2645.23000000,2557.07000000,2573.50000000,68662.55600000,binance_spot,ETHUSDT,1h
1748566800000,2573.50000000,2608.99000000,2568.59000000,2598.31000000,36372.93010000,binance_spot,ETHUSDT,1h
1748570400000,2598.31000000,2634.18000000,2597.90000000,2629.79000000,29630.84170000,binance_spot,ETHUSDT,1h
1748574000000,2629.79000000,2642.40000000,2626.21000000,2631.19000000,20339.71200000,binance_spot,ETHUSDT,1h
1748577600000,2631.19000000,2638.20000000,2621.10000000,2635.00000000,15875.30070000,binance_spot,ETHUSDT,1h
1748581200000,2635.00000000,2649.23000000,2630.43000000,2643.71000000,19675.24420000,binance_spot,ETHUSDT,1h
1748584800000,2643.70000000,2644.82000000,2606.80000000,2620.30000000,28833.09040000,binance_spot,ETHUSDT,1h
1748588400000,2620.30000000,2643.10000000,2613.68000000,2618.26000000,34238.04440000,binance_spot,ETHUSDT,1h
1748592000000,2618.27000000,2626.78000000,2607.75000000,2617.31000000,23473.84010000,binance_spot,ETHUSDT,1h
1748595600000,2617.30000000,2623.70000000,2588.16000000,2615.08000000,33476.00990000,binance_spot,ETHUSDT,1h
1748599200000,2615.07000000,2623.45000000,2602.97000000,2622.05000000,22595.95000000,binance_spot,ETHUSDT,1h
1748602800000,2622.06000000,2628.10000000,2615.07000000,2622.04000000,14801.95110000,binance_spot,ETHUSDT,1h
1748606400000,2622.04000000,2626.30000000,2578.20000000,2610.20000000,37833.29150000,binance_spot,ETHUSDT,1h
1748610000000,2610.20000000,2618.18000000,2572.56000000,2576.69000000,35082.52120000,binance_spot,ETHUSDT,1h
1748613600000,2576.70000000,2604.27000000,2576.70000000,2595.50000000,46863.97180000,binance_spot,ETHUSDT,1h
1748617200000,2595.50000000,2616.80000000,2595.00000000,2598.21000000,38309.47800000,binance_spot,ETHUSDT,1h
1748620800000,2598.21000000,2604.28000000,2533.20000000,2540.82000000,80509.04320000,binance_spot,ETHUSDT,1h
1748624400000,2540.82000000,2560.00000000,2539.40000000,2549.31000000,26402.70150000,binance_spot,ETHUSDT,1h
1748628000000,2549.32000000,2579.23000000,2547.50000000,2578.21000000,28361.92240000,binance_spot,ETHUSDT,1h
1748631600000,2578.20000000,2585.29000000,2572.49000000,2574.41000000,15128.51260000,binance_spot,ETHUSDT,1h
1748635200000,2574.41000000,2589.85000000,2565.65000000,2577.30000000,12179.86200000,binance_spot,ETHUSDT,1h
1748638800000,2577.31000000,2586.08000000,2562.82000000,2569.20000000,9191.20700000,binance_spot,ETHUSDT,1h
1748642400000,2569.20000000,2573.09000000,2523.42000000,2526.71000000,33038.75560000,binance_spot,ETHUSDT,1h
1748646000000,2526.71000000,2536.20000000,2507.35000000,2531.34000000,52168.51900000,binance_spot,ETHUSDT,1h
1748649600000,2531.35000000,2539.98000000,2503.09000000,2519.90000000,42744.57980000,binance_spot,ETHUSDT,1h
1748653200000,2519.90000000,2527.87000000,2475.33000000,2493.07000000,66468.40640000,binance_spot,ETHUSDT,1h
1748656800000,2493.06000000,2516.72000000,2485.40000000,2490.22000000,36105.69380000,binance_spot,ETHUSDT,1h
1748660400000,2490.21000000,2517.04000000,2485.23000000,2513.98000000,22969.28840000,binance_spot,ETHUSDT,1h
1748664000000,2513.98000000,2526.37000000,2504.63000000,2522.50000000,15172.08760000,binance_spot,ETHUSDT,1h
1748667600000,2522.50000000,2526.43000000,2511.77000000,2512.29000000,11575.98880000,binance_spot,ETHUSDT,1h
1748671200000,2512.30000000,2526.50000000,2512.22000000,2521.70000000,10226.22050000,binance_spot,ETHUSDT,1h
1748674800000,2521.69000000,2525.73000000,2514.60000000,2521.11000000,7393.04930000,binance_spot,ETHUSDT,1h
1748678400000,2521.11000000,2530.61000000,2515.91000000,2524.49000000,15073.10800000,binance_spot,ETHUSDT,1h
1748682000000,2524.49000000,2529.29000000,2517.40000000,2523.25000000,6997.20110000,binance_spot,ETHUSDT,1h
1748685600000,2523.24000000,2538.45000000,2508.04000000,2520.21000000,17727.83030000,binance_spot,ETHUSDT,1h
1748689200000,2520.20000000,2521.85000000,2509.74000000,2519.61000000,9881.69800000,binance_spot,ETHUSDT,1h
1748692800000,2519.61000000,2538.00000000,2515.95000000,2537.61000000,15350.02640000,binance_spot,ETHUSDT,1h
1748696400000,2537.60000000,2547.70000000,2526.50000000,2533.02000000,20597.50780000,binance_spot,ETHUSDT,1h
1748700000000,2533.00000000,2544.38000000,2531.31000000,2542.50000000,13297.79770000,binance_spot,ETHUSDT,1h
1748703600000,2542.51000000,2550.14000000,2532.41000000,2536.30000000,17674.80960000,binance_spot,ETHUSDT,1h
1748707200000,2536.29000000,2547.99000000,2533.00000000,2540.59000000,9951.94640000,binance_spot,ETHUSDT,1h
1748710800000,2540.59000000,2541.14000000,2523.36000000,2527.39000000,9812.96560000,binance_spot,ETHUSDT,1h
1748714400000,2527.38000000,2542.40000000,2525.99000000,2539.73000000,4328.34130000,binance_spot,ETHUSDT,1h
1748718000000,2539.74000000,2543.00000000,2536.36000000,2537.40000000,5070.38150000,binance_spot,ETHUSDT,1h
1748721600000,2537.39000000,2542.43000000,2531.67000000,2542.19000000,6281.29630000,binance_spot,ETHUSDT,1h
1748725200000,2542.20000000,2550.34000000,2539.32000000,2543.21000000,9431.09870000,binance_spot,ETHUSDT,1h
1748728800000,2543.21000000,2545.00000000,2530.69000000,2530.76000000,8477.35800000,binance_spot,ETHUSDT,1h
1748732400000,2530.76000000,2548.31000000,2524.41000000,2528.06000000,11928.57080000,binance_spot,ETHUSDT,1h
1748736000000,2528.06000000,2528.80000000,2515.34000000,2525.76000000,19395.96500000,binance_spot,ETHUSDT,1h
1748739600000,2525.77000000,2530.38000000,2492.00000000,2507.29000000,23362.92720000,binance_spot,ETHUSDT,1h
1748743200000,2507.29000000,2513.73000000,2493.80000000,2507.07000000,14008.02110000,binance_spot,ETHUSDT,1h
1748746800000,2507.08000000,2518.58000000,2492.40000000,2513.30000000,13767.07470000,binance_spot,ETHUSDT,1h
1748750400000,2513.30000000,2527.10000000,2511.50000000,2522.20000000,7010.89340000,binance_spot,ETHUSDT,1h
1748754000000,2522.19000000,2527.28000000,2516.12000000,2518.58000000,6738.57730000,binance_spot,ETHUSDT,1h
1748757600000,2518.58000000,2519.19000000,2509.29000000,2512.70000000,8025.92310000,binance_spot,ETHUSDT,1h
1748761200000,2512.69000000,2515.67000000,2505.87000000,2509.00000000,6102.72180000,binance_spot,ETHUSDT,1h
1748764800000,2509.00000000,2510.75000000,2499.00000000,2505.86000000,9499.71970000,binance_spot,ETHUSDT,1h
1748768400000,2505.87000000,2510.69000000,2477.77000000,2492.26000000,27580.32340000,binance_spot,ETHUSDT,1h
1748772000000,2492.27000000,2496.80000000,2486.70000000,2493.60000000,9931.93710000,binance_spot,ETHUSDT,1h
1748775600000,2493.60000000,2502.84000000,2491.20000000,2497.35000000,7391.24380000,binance_spot,ETHUSDT,1h
1748779200000,2497.35000000,2501.47000000,2468.56000000,2484.17000000,17964.51290000,binance_spot,ETHUSDT,1h
1748782800000,2484.18000000,2498.42000000,2480.44000000,2493.84000000,11891.02980000,binance_spot,ETHUSDT,1h
1748786400000,2493.84000000,2518.73000000,2493.84000000,2509.68000000,17546.68280000,binance_spot,ETHUSDT,1h
1748790000000,2509.68000000,2524.99000000,2503.95000000,2523.23000000,12477.37590000,binance_spot,ETHUSDT,1h
1748793600000,2523.23000000,2547.79000000,2521.00000000,2538.76000000,31399.22750000,binance_spot,ETHUSDT,1h
1748797200000,2538.77000000,2546.96000000,2532.70000000,2538.99000000,11390.85240000,binance_spot,ETHUSDT,1h
1748800800000,2538.99000000,2539.00000000,2493.49000000,2520.20000000,24142.02080000,binance_spot,ETHUSDT,1h
1748804400000,2520.21000000,2527.10000000,2511.82000000,2526.38000000,10315.20050000,binance_spot,ETHUSDT,1h
1748808000000,2526.38000000,2537.00000000,2519.42000000,2525.70000000,8489.75090000,binance_spot,ETHUSDT,1h
1748811600000,2525.70000000,2540.91000000,2524.34000000,2539.40000000,9680.56210000,binance_spot,ETHUSDT,1h
1748815200000,2539.39000000,2547.59000000,2532.76000000,2535.28000000,13535.73310000,binance_spot,ETHUSDT,1h
